Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearWorked,TenureRatio,ManagerStability,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
34,296,6,2,4,33,1,1,3,2351,12253,0,16,3,4,1,3,3,2,2,2,1,0,587.75,0.5,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,1418,1,3,3,36,3,1,1,3580,10554,2,16,3,2,1,7,2,3,4,2,0,2,447.5,0.5,0.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50,939,24,3,4,95,3,4,3,13973,4161,3,18,3,4,1,22,2,3,12,11,1,5,607.5217391304348,0.5217391304347826,0.38461538461538464,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
30,570,5,3,4,30,2,2,3,6118,5431,1,13,3,3,3,10,2,3,10,9,1,2,556.1818181818181,0.9090909090909091,0.18181818181818182,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1368,28,4,4,88,2,2,4,4523,4386,0,11,3,4,3,7,4,4,6,5,0,4,565.375,0.75,0.5714285714285714,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53,661,1,4,1,60,2,4,3,12965,22308,4,20,4,4,3,27,2,2,3,2,0,2,463.0357142857143,0.10714285714285714,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29,441,8,1,3,39,1,2,1,9715,7288,3,13,3,3,1,9,3,3,7,7,0,7,971.5,0.7,0.875,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1167,4,2,1,76,3,1,3,2517,3208,1,11,3,2,3,5,2,3,5,3,0,3,419.5,0.8333333333333334,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,1224,7,4,3,55,3,2,4,5204,13586,1,11,3,4,0,10,2,3,10,8,0,9,473.09090909090907,0.9090909090909091,0.8181818181818182,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
19,489,2,2,1,52,2,1,4,2564,18437,1,12,3,3,0,1,3,4,1,0,0,0,1282.0,0.5,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
40,1492,20,4,1,61,3,3,4,10322,26542,4,20,4,4,1,14,6,3,11,10,11,1,688.1333333333333,0.7333333333333333,0.08333333333333333,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
35,1182,11,2,4,54,3,2,4,4968,18500,1,11,3,4,1,5,3,3,5,2,0,2,828.0,0.8333333333333334,0.3333333333333333,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46,945,5,2,2,80,3,2,2,5021,10425,8,22,4,4,1,16,2,3,4,2,0,2,295.3529411764706,0.23529411764705882,0.4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
42,532,29,2,1,92,3,2,3,4556,12932,2,11,3,2,1,19,3,3,5,4,0,2,227.8,0.25,0.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1329,2,2,4,59,2,2,4,5770,5388,1,19,3,1,2,10,3,3,10,7,3,9,524.5454545454545,0.9090909090909091,0.8181818181818182,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,428,9,3,2,52,1,1,2,2760,14630,1,13,3,3,0,2,3,3,2,2,2,2,920.0,0.6666666666666666,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,560,1,4,4,91,3,1,1,2996,20284,5,14,3,3,2,10,2,3,4,3,1,3,272.3636363636364,0.36363636363636365,0.6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
49,1091,1,2,3,90,2,4,3,13964,17810,7,12,3,4,0,25,2,3,7,1,0,7,537.0769230769231,0.2692307692307692,0.875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
24,1371,10,4,4,77,3,2,3,4260,5915,1,12,3,4,1,5,2,4,5,2,0,3,710.0,0.8333333333333334,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,1368,4,1,3,99,2,1,3,3894,9129,5,16,3,3,0,4,3,3,2,2,1,2,778.8,0.4,0.6666666666666666,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
30,990,7,3,3,64,3,1,3,1274,7152,1,13,3,2,2,1,2,2,1,0,0,0,637.0,0.5,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
44,200,29,4,4,32,3,2,4,4541,7744,1,25,4,2,0,20,3,3,20,11,13,17,216.23809523809524,0.9523809523809523,0.8095238095238095,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,1358,24,1,4,67,3,1,3,2693,13335,1,22,4,2,1,1,2,3,1,0,0,0,1346.5,0.5,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27,994,8,3,4,37,3,3,3,8726,2975,1,15,3,4,0,9,0,3,9,8,1,7,872.6,0.9,0.7,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,852,10,3,3,72,2,2,3,6578,2706,1,18,3,1,1,10,3,3,10,3,1,4,598.0,0.9090909090909091,0.36363636363636365,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24,771,1,2,2,45,2,2,3,4617,14120,1,12,3,2,0,4,2,2,4,3,1,2,923.4,0.8,0.4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,501,15,2,2,95,3,2,4,4878,21653,0,13,3,1,1,10,6,3,9,7,8,1,443.45454545454544,0.8181818181818182,0.1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
43,185,10,4,3,33,3,1,4,2455,10675,0,19,3,1,0,9,5,3,8,7,1,7,245.5,0.8,0.7777777777777778,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,1111,8,2,3,93,3,2,1,6500,13305,5,17,3,2,1,6,1,3,3,2,1,2,928.5714285714286,0.42857142857142855,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,1211,5,4,1,98,3,2,4,5772,20445,4,21,4,3,0,14,4,3,9,6,0,8,384.8,0.6,0.8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
50,1115,1,3,1,73,3,5,2,18172,9755,3,19,3,1,0,28,1,2,8,3,0,7,626.6206896551724,0.27586206896551724,0.7777777777777778,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
37,625,1,4,1,46,2,3,3,10609,14922,5,11,3,3,0,17,2,1,14,1,11,7,589.3888888888889,0.7777777777777778,0.4666666666666667,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,442,2,2,2,44,3,2,4,4554,20260,1,18,3,1,0,10,3,2,10,7,0,9,414.0,0.9090909090909091,0.8181818181818182,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44,383,1,5,1,79,3,2,3,4768,9282,7,12,3,3,1,11,4,2,1,0,0,0,397.3333333333333,0.08333333333333333,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,1467,20,3,4,49,3,1,2,3420,21158,1,13,3,3,0,6,3,2,5,2,1,3,488.57142857142856,0.7142857142857143,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35,727,3,3,3,41,2,1,3,1281,16900,1,18,3,3,2,1,3,3,1,0,0,0,640.5,0.5,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
54,966,1,4,4,53,3,3,3,10502,9659,7,17,3,1,1,33,2,1,5,4,1,4,308.88235294117646,0.14705882352941177,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,530,29,1,1,91,3,3,3,12504,23978,3,21,4,2,1,15,3,1,0,0,0,0,781.5,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,853,1,1,3,96,3,2,1,4148,11275,1,12,3,3,1,4,1,3,4,3,0,3,829.6,0.8,0.6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32,824,5,2,4,67,2,2,2,5878,15624,3,12,3,1,1,12,2,3,7,1,2,5,452.15384615384613,0.5384615384615384,0.625,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,635,1,1,2,99,3,2,3,4907,24532,1,25,4,3,0,20,3,3,20,16,11,6,233.66666666666666,0.9523809523809523,0.2857142857142857,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,874,15,3,3,72,3,1,3,2610,6233,1,12,3,3,1,2,5,2,2,2,2,2,870.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36,885,16,4,3,43,4,1,1,2743,8269,1,16,3,3,0,18,1,3,17,13,15,14,144.3684210526316,0.8947368421052632,0.7777777777777778,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,116,24,1,1,52,3,2,4,4108,5340,7,13,3,1,0,18,2,3,7,7,1,7,216.21052631578948,0.3684210526315789,0.875,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,224,1,4,1,100,2,1,1,2362,7568,6,13,3,3,0,11,2,1,9,7,0,7,196.83333333333334,0.75,0.7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
26,1167,5,3,4,30,2,1,3,2966,21378,0,18,3,4,0,5,2,3,4,2,0,0,494.3333333333333,0.6666666666666666,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
34,1362,19,3,1,67,4,2,4,5304,4652,8,13,3,2,0,9,3,2,5,2,0,4,530.4,0.5,0.6666666666666666,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
46,1319,3,3,1,45,4,4,1,13225,7739,2,12,3,4,1,25,5,3,19,17,2,8,508.65384615384613,0.7307692307692307,0.4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,594,2,2,3,75,2,1,2,2468,15963,4,14,3,2,1,9,4,2,6,1,0,5,246.8,0.6,0.7142857142857143,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,1136,1,4,2,81,4,4,4,14732,12414,2,13,3,4,2,31,4,4,7,7,0,0,460.375,0.21875,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,903,2,5,1,41,4,3,3,7880,2560,0,18,3,4,0,9,3,3,8,7,0,7,788.0,0.8,0.7777777777777778,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40,1094,28,3,3,58,1,3,1,10932,11373,3,15,3,3,1,20,2,3,1,0,0,1,520.5714285714286,0.047619047619047616,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
34,303,2,4,3,75,3,1,3,2231,11314,6,18,3,4,1,6,3,3,4,3,1,2,318.7142857142857,0.5714285714285714,0.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,408,25,5,3,71,2,1,2,2546,18300,5,16,3,2,0,6,2,4,2,2,1,1,363.7142857142857,0.2857142857142857,0.3333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
56,310,7,2,4,72,3,1,3,2339,3666,8,11,3,4,1,14,4,1,10,9,9,8,155.93333333333334,0.6666666666666666,0.7272727272727273,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
32,234,1,4,2,68,2,1,2,2269,18024,0,14,3,2,1,3,2,3,2,2,2,2,567.25,0.5,0.6666666666666666,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
53,1395,24,4,2,48,4,3,4,7005,3458,3,15,3,3,0,11,2,3,4,3,1,2,583.75,0.3333333333333333,0.4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,1243,6,3,3,63,4,1,1,1601,3445,1,21,4,3,2,1,2,3,0,0,0,0,800.5,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
35,1212,8,2,3,78,2,3,4,10377,13755,4,11,3,2,1,16,6,2,13,2,4,12,610.4117647058823,0.7647058823529411,0.8571428571428571,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
48,277,6,3,1,97,2,2,3,4240,13119,2,13,3,4,0,19,0,3,2,2,2,2,212.0,0.1,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,265,29,2,2,79,1,2,1,4969,21813,8,18,3,4,0,7,6,3,2,2,2,2,621.125,0.25,0.6666666666666666,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35,664,1,3,2,79,3,1,1,2194,5868,4,13,3,4,1,5,2,2,3,2,1,2,365.6666666666667,0.5,0.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35,1199,18,4,3,80,3,2,3,5689,24594,1,14,3,4,2,10,2,4,10,2,0,2,517.1818181818181,0.9090909090909091,0.18181818181818182,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
38,362,1,1,3,43,3,1,1,2619,14561,3,17,3,4,0,8,3,2,0,0,0,0,291.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,1117,18,5,1,83,3,4,2,16835,9873,3,23,4,4,0,37,2,3,10,9,7,7,443.0263157894737,0.2631578947368421,0.6363636363636364,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,558,2,3,4,75,3,2,3,9602,3010,4,11,3,3,1,17,3,2,3,0,1,0,533.4444444444445,0.16666666666666666,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
30,945,9,3,2,89,3,1,4,1081,16019,1,13,3,3,0,1,3,2,1,0,0,0,540.5,0.5,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
51,1318,26,4,1,66,3,4,3,16307,5594,2,14,3,3,1,29,2,2,20,6,4,17,543.5666666666667,0.6666666666666666,0.8095238095238095,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,798,7,2,3,48,2,3,3,8943,14034,1,24,4,1,1,10,2,3,10,9,8,9,813.0,0.9090909090909091,0.8181818181818182,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57,210,29,3,1,56,2,4,4,14118,22102,3,12,3,3,1,32,3,2,1,0,0,0,427.8181818181818,0.030303030303030304,0.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32,646,9,4,1,92,3,2,4,6322,18089,1,12,3,4,1,6,2,2,6,4,0,5,903.1428571428571,0.8571428571428571,0.7142857142857143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
41,167,12,4,2,46,3,1,4,4766,9051,3,11,3,1,1,6,4,3,1,0,0,0,680.8571428571429,0.14285714285714285,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
38,1490,2,2,4,42,3,1,4,1702,12106,1,23,4,3,1,1,3,3,1,0,0,0,851.0,0.5,0.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
27,591,2,3,4,87,3,1,4,2580,6297,2,13,3,3,0,6,0,2,4,2,1,2,368.57142857142856,0.5714285714285714,0.4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37,142,9,4,1,69,3,3,2,8834,24666,1,13,3,4,1,9,6,3,9,5,7,7,883.4,0.9,0.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44,1488,1,5,2,75,3,2,1,5454,4009,5,21,4,3,1,9,2,2,4,3,1,3,545.4,0.4,0.6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,1389,21,4,2,51,4,3,1,9980,10195,1,11,3,3,1,10,1,3,10,9,8,8,907.2727272727273,0.9090909090909091,0.7272727272727273,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,776,1,4,3,32,2,2,1,4312,23016,0,14,3,2,0,16,2,3,15,13,2,8,253.64705882352942,0.8823529411764706,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,793,16,1,2,33,3,1,4,2862,3811,1,12,3,2,1,10,2,2,10,0,0,8,260.1818181818182,0.9090909090909091,0.7272727272727273,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,397,2,2,4,54,2,3,3,7756,14199,3,19,3,4,1,10,6,4,5,4,0,2,705.0909090909091,0.45454545454545453,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,1400,9,1,2,70,3,2,3,5714,5829,1,20,4,1,0,6,3,2,6,5,1,3,816.2857142857143,0.8571428571428571,0.42857142857142855,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,265,5,2,4,90,3,5,3,18303,7770,6,13,3,2,0,21,3,4,1,0,0,0,831.9545454545455,0.045454545454545456,0.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
48,855,4,3,4,54,3,3,4,7898,18706,1,11,3,3,0,11,2,3,10,9,0,8,658.1666666666666,0.8333333333333334,0.7272727272727273,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
39,408,2,4,4,80,2,2,3,4553,20978,1,11,3,1,0,20,4,3,20,7,11,10,216.8095238095238,0.9523809523809523,0.47619047619047616,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,1002,18,4,4,92,3,2,4,6804,23793,1,15,3,1,2,7,0,3,7,7,1,7,850.5,0.875,0.875,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
41,896,6,3,4,75,3,3,4,13591,14674,3,18,3,3,0,16,3,3,1,0,0,0,799.4705882352941,0.058823529411764705,0.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30,1240,9,3,3,48,3,2,4,6347,13982,0,19,3,4,0,12,2,1,11,9,4,7,488.2307692307692,0.8461538461538461,0.5833333333333334,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
40,458,16,2,3,74,3,1,3,3544,8532,9,16,3,2,1,6,0,3,4,2,0,0,506.2857142857143,0.5714285714285714,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,667,1,4,2,50,1,1,3,1359,16154,1,12,3,2,0,1,3,3,1,0,0,0,679.5,0.5,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44,1112,1,4,1,50,2,2,3,5985,26894,4,11,3,2,0,10,1,4,2,2,0,2,544.0909090909091,0.18181818181818182,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29,1086,7,1,1,62,2,1,4,2532,6054,6,14,3,3,3,8,5,3,4,3,0,3,281.3333333333333,0.4444444444444444,0.6,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,508,6,4,1,72,2,2,3,5321,14284,2,11,3,4,1,10,1,3,8,3,7,7,483.72727272727275,0.7272727272727273,0.7777777777777778,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
41,1018,1,3,3,66,3,2,1,4103,4297,0,17,3,4,1,10,2,3,9,3,1,7,373.0,0.8181818181818182,0.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,586,1,3,1,48,4,2,1,4037,21816,1,22,4,1,1,9,5,3,9,8,0,8,403.7,0.9,0.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44,1313,7,3,2,31,3,5,4,19049,3549,0,14,3,4,1,23,4,2,22,7,1,10,793.7083333333334,0.9166666666666666,0.43478260869565216,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,427,8,3,1,63,4,3,1,11713,20335,9,14,3,1,1,10,2,3,8,7,0,5,1064.8181818181818,0.7272727272727273,0.5555555555555556,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,304,2,3,4,60,3,2,4,6274,18686,1,22,4,3,0,6,5,3,6,5,1,4,896.2857142857143,0.8571428571428571,0.5714285714285714,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
46,705,2,4,2,83,3,5,1,18947,22822,3,12,3,4,0,22,2,2,2,2,2,1,823.7826086956521,0.08695652173913043,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,111,17,3,4,74,1,1,3,2290,4279,2,13,3,4,0,6,3,3,0,0,0,0,327.14285714285717,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35,208,8,4,3,52,3,2,3,4148,12250,1,12,3,4,1,15,5,3,14,11,2,9,259.25,0.875,0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,805,1,2,2,36,2,1,1,2319,6689,1,11,3,4,1,1,1,3,1,0,0,0,1159.5,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
38,827,1,4,2,33,4,2,4,7625,19383,0,13,3,3,0,10,4,2,9,7,1,8,693.1818181818181,0.8181818181818182,0.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,1084,13,2,4,57,4,2,1,4450,26250,1,11,3,3,2,5,3,3,4,2,1,3,741.6666666666666,0.6666666666666666,0.6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,797,4,1,1,96,3,5,2,19144,15815,3,14,3,1,2,28,4,2,10,4,1,6,660.1379310344828,0.3448275862068966,0.5454545454545454,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37,1231,21,2,3,54,3,1,4,2973,21222,5,15,3,2,1,10,3,3,5,4,0,0,270.27272727272725,0.45454545454545453,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37,370,10,4,4,58,3,2,1,4213,4992,1,15,3,2,0,10,4,1,10,3,0,8,383.0,0.9090909090909091,0.7272727272727273,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
38,688,23,4,4,82,3,2,4,5745,18899,9,14,3,2,1,10,2,3,2,2,1,2,522.2727272727273,0.18181818181818182,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1423,1,3,1,72,2,1,3,1563,12530,1,14,3,4,1,1,2,1,1,0,0,0,781.5,0.5,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55,1091,2,1,4,65,3,3,2,10976,15813,3,18,3,2,1,23,4,3,3,2,1,2,457.3333333333333,0.125,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
38,330,17,1,3,65,2,3,3,8823,24608,0,18,3,1,1,20,4,2,19,9,1,9,420.14285714285717,0.9047619047619048,0.45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,1449,2,3,1,94,1,5,2,18824,2493,2,16,3,1,0,26,2,3,24,10,1,11,697.1851851851852,0.8888888888888888,0.44,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
31,359,18,5,4,89,4,1,1,2956,21495,0,17,3,3,0,2,4,3,1,0,0,0,985.3333333333334,0.3333333333333333,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
43,1273,2,2,4,72,4,1,3,2645,21923,1,12,3,4,2,6,3,2,5,3,1,4,377.85714285714283,0.7142857142857143,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,1137,1,4,1,98,3,4,1,16823,18991,2,11,3,1,1,22,3,3,19,7,11,16,731.4347826086956,0.8260869565217391,0.8,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30,1082,12,3,2,83,3,2,3,6577,19558,0,11,3,2,0,6,6,3,5,4,4,4,939.5714285714286,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,736,26,3,3,48,2,2,1,4724,24232,1,11,3,3,1,5,0,3,5,3,0,4,787.3333333333334,0.8333333333333334,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18,544,3,2,2,70,3,1,4,1569,18420,1,12,3,3,0,0,2,4,0,0,0,0,1569.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
28,529,2,4,1,79,3,1,3,3485,14935,2,11,3,3,0,5,5,1,0,0,0,0,580.8333333333334,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,1162,3,2,4,41,3,2,3,5238,17778,4,18,3,1,0,12,3,2,1,0,0,0,402.9230769230769,0.07692307692307693,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
25,772,2,1,4,77,4,2,3,5206,4973,1,17,3,3,2,7,6,3,7,7,0,7,650.75,0.875,0.875,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33,1242,8,4,1,46,3,2,1,6392,10589,2,13,3,4,1,8,6,1,2,2,2,2,710.2222222222222,0.2222222222222222,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,1475,13,2,4,84,3,2,3,9854,23352,3,11,3,4,0,6,0,3,2,0,2,2,1407.7142857142858,0.2857142857142857,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
